OBJECTID,LAYER_ID,LAYER_SEGMENT_ID,SHORT_NAME,LAYER_CODE,HPMS_DATA_ITEM,ROUTE_DIR_ID,ROUTE_NAME,START_ACCUM,END_ACCUM,URBAN_CODE,URBAN_DESC,ERR_CD
195760136,14,6819787,Urban Code,URBAN-CODE,Urban_Code,6125,2320,0,2.51,78499,Salt Lake City,0
195760137,14,6819788,Urban Code,URBAN-CODE,Urban_Code,1834,2322,0,5.147,78499,Salt Lake City,0
195760138,14,6819789,Urban Code,URBAN-CODE,Urban_Code,1835,2324,0,0.735,78499,Salt Lake City,0
195760286,14,6818590,Urban Code,URBAN-CODE,Urban_Code,6051,2558,0,2.7,99999,Rurall,0
195760287,14,6818591,Urban Code,URBAN-CODE,Urban_Code,6685,2559,0,2.161,99998,Small Urban,0
195760924,14,6818864,Urban Code,URBAN-CODE,Urban_Code,1382,0086,0,2.141,99999,Rurall,0
195760925,14,6818865,Urban Code,URBAN-CODE,Urban_Code,323,0087,0,38.159,99999,Rurall,0
195760926,14,6818877,Urban Code,URBAN-CODE,Urban_Code,1385,0090,0,1.178,64945,Ogden - Layton,0
195760927,14,6818878,Urban Code,URBAN-CODE,Urban_Code,324,0091,16.266,35.044,50959,Logan,0
195760928,14,6818879,Urban Code,URBAN-CODE,Urban_Code,324,0091,0,3.967,64945,Ogden - Layton,0
195760929,14,6818880,Urban Code,URBAN-CODE,Urban_Code,324,0091,35.044,45.271,99999,Rurall,0
195760930,14,6818881,Urban Code,URBAN-CODE,Urban_Code,324,0091,3.967,16.266,99999,Rurall,0
195760931,14,6819519,Urban Code,URBAN-CODE,Urban_Code,1724,1788,4.563,8.253,99999,Rurall,0
195760932,14,6819520,Urban Code,URBAN-CODE,Urban_Code,2468,1790,0,1.697,99998,Small Urban,0
195760933,14,6819521,Urban Code,URBAN-CODE,Urban_Code,2468,1790,1.697,1.77,99999,Rurall,0
195760934,14,6819523,Urban Code,URBAN-CODE,Urban_Code,2470,1794,0,4.2,99999,Rurall,0
195760935,14,6819524,Urban Code,URBAN-CODE,Urban_Code,2471,1796,0,8.72,99999,Rurall,0
195760937,14,6819121,Urban Code,URBAN-CODE,Urban_Code,2192,1078,0,4.908,99999,Rurall,0
195760938,14,6819122,Urban Code,URBAN-CODE,Urban_Code,2193,1080,0,2,99999,Rurall,0
195760939,14,6819123,Urban Code,URBAN-CODE,Urban_Code,1596,1082,12.33,14.795,64945,Ogden - Layton,0
195760940,14,6819124,Urban Code,URBAN-CODE,Urban_Code,1596,1082,0,12.33,99999,Rurall,0
195760941,14,6819125,Urban Code,URBAN-CODE,Urban_Code,2194,1084,0.247,1.728,64945,Ogden - Layton,0
195760942,14,6819126,Urban Code,URBAN-CODE,Urban_Code,2194,1084,0,0.247,99999,Rurall,0
195760488,14,6819986,Urban Code,URBAN-CODE,Urban_Code,6298,2915,0,2.886,72559,Provo-Orem,0
195760490,14,6819988,Urban Code,URBAN-CODE,Urban_Code,1942,2918,0,6.3,72559,Provo-Orem,0
195760491,14,6819989,Urban Code,URBAN-CODE,Urban_Code,6138,2920,0,1.586,72559,Provo-Orem,0
195760032,14,6819652,Urban Code,URBAN-CODE,Urban_Code,1764,2086,0,4.576,78499,Salt Lake City,0
195760034,14,6819654,Urban Code,URBAN-CODE,Urban_Code,6077,2088,0,0.9,78499,Salt Lake City,0
195760035,14,6819656,Urban Code,URBAN-CODE,Urban_Code,1765,2092,0,2.109,78499,Salt Lake City,0
195760152,14,6819802,Urban Code,URBAN-CODE,Urban_Code,1845,2346,0,0.866,78499,Salt Lake City,0
195760153,14,6819803,Urban Code,URBAN-CODE,Urban_Code,6129,2348,0,1.4,78499,Salt Lake City,0
195760154,14,6819805,Urban Code,URBAN-CODE,Urban_Code,1846,2350,0,2.166,78499,Salt Lake City,0
195760155,14,6819806,Urban Code,URBAN-CODE,Urban_Code,1847,2354,0,3.093,78499,Salt Lake City,0
195760156,14,6819807,Urban Code,URBAN-CODE,Urban_Code,6131,2355,0,0.992,78499,Salt Lake City,0
195760157,14,6819808,Urban Code,URBAN-CODE,Urban_Code,1848,2356,0,0.583,78499,Salt Lake City,0
195760158,14,6819809,Urban Code,URBAN-CODE,Urban_Code,1849,2358,0,0.327,78499,Salt Lake City,0
195760159,14,6819810,Urban Code,URBAN-CODE,Urban_Code,6132,2360,0,1.287,78499,Salt Lake City,0
195760160,14,6819811,Urban Code,URBAN-CODE,Urban_Code,1850,2361,0,1.746,78499,Salt Lake City,0
195760161,14,6819812,Urban Code,URBAN-CODE,Urban_Code,6133,2362,0,0.43,78499,Salt Lake City,0
195760162,14,6819813,Urban Code,URBAN-CODE,Urban_Code,1851,2364,0,0.885,78499,Salt Lake City,0
195760163,14,6819814,Urban Code,URBAN-CODE,Urban_Code,1852,2365,0,1.477,78499,Salt Lake City,0
195760164,14,6819815,Urban Code,URBAN-CODE,Urban_Code,6134,2366,0,2.332,78499,Salt Lake City,0
195760300,14,6818605,Urban Code,URBAN-CODE,Urban_Code,2249,2584,0,4.051,99998,Small Urban,0
195760301,14,6818606,Urban Code,URBAN-CODE,Urban_Code,5991,2585,0,1.313,99998,Small Urban,0
195760302,14,6818607,Urban Code,URBAN-CODE,Urban_Code,1888,2586,0,6.745,99999,Rurall,0
195760303,14,6818608,Urban Code,URBAN-CODE,Urban_Code,5993,2587,0,0.097,99998,Small Urban,0
195760400,14,6820016,Urban Code,URBAN-CODE,Urban_Code,1950,2968,0,2.525,72559,Provo-Orem,0
195760401,14,6820017,Urban Code,URBAN-CODE,Urban_Code,6262,2970,0,0.48,72559,Provo-Orem,0
195760402,14,6820018,Urban Code,URBAN-CODE,Urban_Code,1951,2972,0,1.994,72559,Provo-Orem,0
195760403,14,6820019,Urban Code,URBAN-CODE,Urban_Code,1952,2974,0,4.992,72559,Provo-Orem,0
195760405,14,6820021,Urban Code,URBAN-CODE,Urban_Code,6263,2976,0,0.75,72559,Provo-Orem,0
195760406,14,6820022,Urban Code,URBAN-CODE,Urban_Code,6303,2978,0,1.562,72559,Provo-Orem,0
195760407,14,6820023,Urban Code,URBAN-CODE,Urban_Code,1953,2980,0,5.306,72559,Provo-Orem,0
195760408,14,6820024,Urban Code,URBAN-CODE,Urban_Code,1954,2982,0,1.927,72559,Provo-Orem,0
195760409,14,6820025,Urban Code,URBAN-CODE,Urban_Code,6264,2986,0,2,72559,Provo-Orem,0
195760410,14,6820026,Urban Code,URBAN-CODE,Urban_Code,1955,2990,0,2.216,72559,Provo-Orem,0
195760411,14,6820027,Urban Code,URBAN-CODE,Urban_Code,6265,2992,0,0.091,72559,Provo-Orem,0
195760037,14,6819658,Urban Code,URBAN-CODE,Urban_Code,1766,2094,0,13.653,78499,Salt Lake City,0
195760038,14,6819566,Urban Code,URBAN-CODE,Urban_Code,2475,1902,0,6.24,99999,Rurall,0
195760039,14,6819567,Urban Code,URBAN-CODE,Urban_Code,2476,1904,0,47.654,99999,Rurall,0
195760288,14,6818592,Urban Code,URBAN-CODE,Urban_Code,5974,2560,0,3.6,99999,Rurall,0
195760289,14,6818594,Urban Code,URBAN-CODE,Urban_Code,5975,2563,0,0.762,99999,Rurall,0
195760290,14,6818595,Urban Code,URBAN-CODE,Urban_Code,6053,2564,0,11.1,99999,Rurall,0
195760395,14,6820011,Urban Code,URBAN-CODE,Urban_Code,1946,2960,0,4.44,72559,Provo-Orem,0
195760396,14,6820012,Urban Code,URBAN-CODE,Urban_Code,1947,2962,0,2.32,72559,Provo-Orem,0
195760397,14,6820013,Urban Code,URBAN-CODE,Urban_Code,6261,2964,0,3.366,72559,Provo-Orem,0
195760398,14,6820014,Urban Code,URBAN-CODE,Urban_Code,1948,2965,0,2.673,72559,Provo-Orem,0
195760399,14,6820015,Urban Code,URBAN-CODE,Urban_Code,1949,2966,0,6.386,72559,Provo-Orem,0
195760028,14,6819647,Urban Code,URBAN-CODE,Urban_Code,1759,2076,0,7.639,78499,Salt Lake City,0
195760029,14,6819649,Urban Code,URBAN-CODE,Urban_Code,1761,2080,0,7.628,78499,Salt Lake City,0
195760031,14,6819651,Urban Code,URBAN-CODE,Urban_Code,1763,2084,0,0.78,78499,Salt Lake City,0
195760139,14,6819790,Urban Code,URBAN-CODE,Urban_Code,1836,2326,0,2.436,78499,Salt Lake City,0
195760140,14,6819791,Urban Code,URBAN-CODE,Urban_Code,1837,2328,0,2.615,78499,Salt Lake City,0
195760142,14,6819793,Urban Code,URBAN-CODE,Urban_Code,1839,2332,0,1.01,78499,Salt Lake City,0
195760143,14,6819794,Urban Code,URBAN-CODE,Urban_Code,6126,2334,0,0.45,78499,Salt Lake City,0
195760144,14,6819795,Urban Code,URBAN-CODE,Urban_Code,1840,2336,0,0.595,78499,Salt Lake City,0
195760145,14,6819796,Urban Code,URBAN-CODE,Urban_Code,1841,2338,0,3.939,78499,Salt Lake City,0
195760147,14,6819798,Urban Code,URBAN-CODE,Urban_Code,1842,2340,0,2.217,78499,Salt Lake City,0
195760149,14,6819800,Urban Code,URBAN-CODE,Urban_Code,1843,2342,0,0.293,78499,Salt Lake City,0
195760150,14,6819804,Urban Code,URBAN-CODE,Urban_Code,6130,2349,0,0.45,78499,Salt Lake City,0
195760151,14,6819801,Urban Code,URBAN-CODE,Urban_Code,1844,2344,0,0.866,78499,Salt Lake City,0
195760291,14,6818596,Urban Code,URBAN-CODE,Urban_Code,5976,2565,0,1.88,99999,Rurall,0
195760292,14,6818597,Urban Code,URBAN-CODE,Urban_Code,6043,2566,0,19.75,99999,Rurall,0
195760293,14,6818598,Urban Code,URBAN-CODE,Urban_Code,6015,2568,0,23.65,99999,Rurall,0
195760294,14,6818599,Urban Code,URBAN-CODE,Urban_Code,6686,2569,0,0.653,99999,Rurall,0
195760295,14,6818600,Urban Code,URBAN-CODE,Urban_Code,1887,2570,0,2.758,99999,Rurall,0
195760296,14,6818601,Urban Code,URBAN-CODE,Urban_Code,2247,2580,0,0.589,99998,Small Urban,0
195760297,14,6818602,Urban Code,URBAN-CODE,Urban_Code,5989,2581,0,4.887,99998,Small Urban,0
195760298,14,6818603,Urban Code,URBAN-CODE,Urban_Code,2248,2582,0,2.026,99998,Small Urban,0
195760299,14,6818604,Urban Code,URBAN-CODE,Urban_Code,5992,2583,0,0.414,99998,Small Urban,0
195760483,14,6819980,Urban Code,URBAN-CODE,Urban_Code,1939,2900,0,3.63,72559,Provo-Orem,0
195760484,14,6819981,Urban Code,URBAN-CODE,Urban_Code,6245,2902,0,2.47,72559,Provo-Orem,0
195760486,14,6819984,Urban Code,URBAN-CODE,Urban_Code,6246,2912,0,1.12,72559,Provo-Orem,0
195760487,14,6819985,Urban Code,URBAN-CODE,Urban_Code,6247,2914,0,1.11,72559,Provo-Orem,0
195760423,14,6819413,Urban Code,URBAN-CODE,Urban_Code,6641,1583,0,5,99999,Rurall,0
195760424,14,6819414,Urban Code,URBAN-CODE,Urban_Code,1698,1584,0,4.065,99998,Small Urban,0
195760425,14,6819415,Urban Code,URBAN-CODE,Urban_Code,1698,1584,4.065,6.574,99999,Rurall,0
195760426,14,6819417,Urban Code,URBAN-CODE,Urban_Code,2305,1586,0,1.034,99998,Small Urban,0
195760428,14,6819420,Urban Code,URBAN-CODE,Urban_Code,2307,1590,0,5.2,99999,Rurall,0
195760429,14,6819421,Urban Code,URBAN-CODE,Urban_Code,2532,1592,0,0.52,99999,Rurall,0
195760430,14,6819422,Urban Code,URBAN-CODE,Urban_Code,2308,1594,0,0.68,99998,Small Urban,0
195760431,14,6819423,Urban Code,URBAN-CODE,Urban_Code,2309,1596,0,1.43,99998,Small Urban,0
195760432,14,6819424,Urban Code,URBAN-CODE,Urban_Code,2310,1598,0,0.66,99998,Small Urban,0
195760466,14,6819963,Urban Code,URBAN-CODE,Urban_Code,1933,2878,0,6.295,72559,Provo-Orem,0
195760467,14,6819964,Urban Code,URBAN-CODE,Urban_Code,6293,2879,0,1.629,72559,Provo-Orem,0
195760472,14,6819969,Urban Code,URBAN-CODE,Urban_Code,6242,2882,0,2.591,72559,Provo-Orem,0
195760473,14,6819970,Urban Code,URBAN-CODE,Urban_Code,6243,2884,0,0.7,72559,Provo-Orem,0
195760079,14,6819878,Urban Code,URBAN-CODE,Urban_Code,1911,2750,0,7.367,99999,Rurall,0
195760080,14,6819879,Urban Code,URBAN-CODE,Urban_Code,1912,2752,0,11.109,99999,Rurall,0
195760081,14,6819880,Urban Code,URBAN-CODE,Urban_Code,2320,2756,0,1.8,99999,Rurall,0
195760103,14,6819754,Urban Code,URBAN-CODE,Urban_Code,1819,2266,0,9.102,78499,Salt Lake City,0
195760104,14,6819755,Urban Code,URBAN-CODE,Urban_Code,6110,2268,0,3.02,78499,Salt Lake City,0
195760105,14,6819756,Urban Code,URBAN-CODE,Urban_Code,6710,2269,0,1.143,78499,Salt Lake City,0
195760106,14,6819757,Urban Code,URBAN-CODE,Urban_Code,1820,2270,0,4.072,78499,Salt Lake City,0
195760107,14,6819758,Urban Code,URBAN-CODE,Urban_Code,1821,2272,0,2.56,78499,Salt Lake City,0
195760108,14,6819759,Urban Code,URBAN-CODE,Urban_Code,1822,2274,0,1.14,78499,Salt Lake City,0
195760109,14,6819760,Urban Code,URBAN-CODE,Urban_Code,1823,2276,0,0.521,78499,Salt Lake City,0
195760111,14,6819762,Urban Code,URBAN-CODE,Urban_Code,1824,2280,0,0.513,78499,Salt Lake City,0
195760055,14,6819586,Urban Code,URBAN-CODE,Urban_Code,2491,1940,0,4.68,99999,Rurall,0
195760057,14,6819588,Urban Code,URBAN-CODE,Urban_Code,2493,1944,0,5.5,99999,Rurall,0
195760058,14,6819589,Urban Code,URBAN-CODE,Urban_Code,2494,1946,0,7.25,99999,Rurall,0
195760082,14,6819882,Urban Code,URBAN-CODE,Urban_Code,2322,2760,0,4.9,99999,Rurall,0
195760083,14,6819883,Urban Code,URBAN-CODE,Urban_Code,1913,2762,0,14.28,99999,Rurall,0
195760227,14,6819395,Urban Code,URBAN-CODE,Urban_Code,2531,1554,0,6.72,99999,Rurall,0
195760264,14,6818565,Urban Code,URBAN-CODE,Urban_Code,6653,2513,0,3.023,99999,Rurall,0
195760265,14,6818566,Urban Code,URBAN-CODE,Urban_Code,1879,2524,0,5.826,99999,Rurall,0
195760267,14,6818568,Urban Code,URBAN-CODE,Urban_Code,1880,2528,0,9.28,99999,Rurall,0
195760375,14,6818947,Urban Code,URBAN-CODE,Urban_Code,433,0274,0,1.257,99999,Rurall,0
195760188,14,6819845,Urban Code,URBAN-CODE,Urban_Code,2350,2434,0,4.07,99999,Rurall,0
195760190,14,6819847,Urban Code,URBAN-CODE,Urban_Code,2352,2438,0,7.67,99999,Rurall,0
195760192,14,6819850,Urban Code,URBAN-CODE,Urban_Code,1868,2444,0,19.29,99999,Rurall,0
195760194,14,6819852,Urban Code,URBAN-CODE,Urban_Code,1869,2447,0,8.826,99999,Rurall,0
195760195,14,6819853,Urban Code,URBAN-CODE,Urban_Code,1870,2448,0,13.688,99999,Rurall,0
195760196,14,6819854,Urban Code,URBAN-CODE,Urban_Code,5591,2450,0,12.446,99999,Rurall,0
195760200,14,6819860,Urban Code,URBAN-CODE,Urban_Code,2360,2462,0,0.3,99999,Rurall,0
195760202,14,6819862,Urban Code,URBAN-CODE,Urban_Code,6674,2707,0,1,99998,Small Urban,0
195760203,14,6819864,Urban Code,URBAN-CODE,Urban_Code,2340,2712,0,0.99,99998,Small Urban,0
195760204,14,6819865,Urban Code,URBAN-CODE,Urban_Code,2520,2726,0,17.4,99999,Rurall,0
195760205,14,6819866,Urban Code,URBAN-CODE,Urban_Code,1908,2728,25.089,27.941,99998,Small Urban,0
195760228,14,6819903,Urban Code,URBAN-CODE,Urban_Code,1917,2794,0,2.643,99998,Small Urban,0
195760229,14,6819904,Urban Code,URBAN-CODE,Urban_Code,5578,2795,0,1.991,99998,Small Urban,0
195760231,14,6819906,Urban Code,URBAN-CODE,Urban_Code,2527,2797,0,0.88,99998,Small Urban,0
195760232,14,6819907,Urban Code,URBAN-CODE,Urban_Code,1918,2798,0,0.563,99998,Small Urban,0
195760233,14,6819909,Urban Code,URBAN-CODE,Urban_Code,1919,2800,0,0.932,99998,Small Urban,0
195760234,14,6819910,Urban Code,URBAN-CODE,Urban_Code,2529,2801,0,1,99998,Small Urban,0
195760235,14,6819911,Urban Code,URBAN-CODE,Urban_Code,1920,2802,0,1.177,99998,Small Urban,0
195760236,14,6819912,Urban Code,URBAN-CODE,Urban_Code,1921,2804,0,3.485,99998,Small Urban,0
195760237,14,6819913,Urban Code,URBAN-CODE,Urban_Code,1921,2804,3.485,36.326,99999,Rurall,0
195760346,14,6818918,Urban Code,URBAN-CODE,Urban_Code,1403,0118,0,12.501,99999,Rurall,0
195760347,14,6818919,Urban Code,URBAN-CODE,Urban_Code,1404,0119,0,0.307,99998,Small Urban,0
195760376,14,6818948,Urban Code,URBAN-CODE,Urban_Code,363,0275,0,3.818,99999,Rurall,0
195760378,14,6818950,Urban Code,URBAN-CODE,Urban_Code,434,0279,0,15.178,99999,Rurall,0
195760379,14,6818951,Urban Code,URBAN-CODE,Urban_Code,259,0280,0,0.399,99999,Rurall,0
195760016,14,6819633,Urban Code,URBAN-CODE,Urban_Code,6759,2049,0,2.47,78499,Salt Lake City,0
195760017,14,6819634,Urban Code,URBAN-CODE,Urban_Code,6069,2050,0,3.505,78499,Salt Lake City,0
195760312,14,6819273,Urban Code,URBAN-CODE,Urban_Code,1642,1330,0,3.047,99998,Small Urban,0
195760313,14,6819275,Urban Code,URBAN-CODE,Urban_Code,1643,1332,0,3.505,99998,Small Urban,0
195760314,14,6819277,Urban Code,URBAN-CODE,Urban_Code,5582,1335,0,0.431,99998,Small Urban,0
195760315,14,6819278,Urban Code,URBAN-CODE,Urban_Code,5583,1336,26.764,27.12,99998,Small Urban,0
195760316,14,6819279,Urban Code,URBAN-CODE,Urban_Code,5583,1336,0,26.764,99999,Rurall,0
195760317,14,6819280,Urban Code,URBAN-CODE,Urban_Code,1645,1338,0,0.533,99998,Small Urban,0
195760318,14,6819281,Urban Code,URBAN-CODE,Urban_Code,1646,1340,0,0.27,99998,Small Urban,0
195760319,14,6819282,Urban Code,URBAN-CODE,Urban_Code,5584,1341,0,2.293,99998,Small Urban,0
195760320,14,6819283,Urban Code,URBAN-CODE,Urban_Code,1647,1342,0,0.899,99998,Small Urban,0
195760321,14,6819284,Urban Code,URBAN-CODE,Urban_Code,1648,1344,0,2.163,99998,Small Urban,0
195760322,14,6819285,Urban Code,URBAN-CODE,Urban_Code,5585,1345,0,0.487,99998,Small Urban,0
195760348,14,6818920,Urban Code,URBAN-CODE,Urban_Code,1404,0119,0.307,8.753,99999,Rurall,0
195760349,14,6818921,Urban Code,URBAN-CODE,Urban_Code,332,0120,0,3.886,99998,Small Urban,0
195760475,14,6819972,Urban Code,URBAN-CODE,Urban_Code,351,2887,0,1.083,72559,Provo-Orem,0
195760476,14,6819973,Urban Code,URBAN-CODE,Urban_Code,6244,2888,0,1.34,72559,Provo-Orem,0
195760477,14,6819974,Urban Code,URBAN-CODE,Urban_Code,6297,2889,0,1.289,72559,Provo-Orem,0
195760478,14,6819975,Urban Code,URBAN-CODE,Urban_Code,1935,2890,0,1.589,72559,Provo-Orem,0
195760479,14,6819976,Urban Code,URBAN-CODE,Urban_Code,1936,2894,0,2.262,72559,Provo-Orem,0
195760019,14,6819638,Urban Code,URBAN-CODE,Urban_Code,1754,2060,0,4.748,78499,Salt Lake City,0
195760020,14,6819639,Urban Code,URBAN-CODE,Urban_Code,1755,2061,0,1.961,78499,Salt Lake City,0
195760021,14,6819640,Urban Code,URBAN-CODE,Urban_Code,1756,2062,0,3.334,78499,Salt Lake City,0
195760022,14,6819641,Urban Code,URBAN-CODE,Urban_Code,1757,2066,0,11.72,78499,Salt Lake City,0
195760023,14,6819643,Urban Code,URBAN-CODE,Urban_Code,6075,2069,0,0.73,78499,Salt Lake City,0
195760112,14,6819763,Urban Code,URBAN-CODE,Urban_Code,6112,2282,0,1.65,78499,Salt Lake City,0
195760113,14,6819764,Urban Code,URBAN-CODE,Urban_Code,6113,2284,0,1.76,78499,Salt Lake City,0
195760114,14,6819765,Urban Code,URBAN-CODE,Urban_Code,6114,2286,0,1.26,78499,Salt Lake City,0
195760433,14,6819425,Urban Code,URBAN-CODE,Urban_Code,2418,1610,0,4.61,99999,Rurall,0
195760434,14,6819431,Urban Code,URBAN-CODE,Urban_Code,1700,1622,0,6.979,99999,Rurall,0
195760435,14,6819432,Urban Code,URBAN-CODE,Urban_Code,5948,1624,0,1.528,99999,Rurall,0
195760436,14,6819935,Urban Code,URBAN-CODE,Urban_Code,6234,2848,0,3.03,72559,Provo-Orem,0
195760437,14,6819932,Urban Code,URBAN-CODE,Urban_Code,6232,2844,0,1.15,72559,Provo-Orem,0
195760438,14,6819933,Urban Code,URBAN-CODE,Urban_Code,6233,2845,0,2.32,72559,Provo-Orem,0
195760439,14,6819934,Urban Code,URBAN-CODE,Urban_Code,1926,2846,0,2.464,72559,Provo-Orem,0
195760440,14,6819936,Urban Code,URBAN-CODE,Urban_Code,6235,2850,0,0.75,99999,Rurall,0
195760441,14,6819937,Urban Code,URBAN-CODE,Urban_Code,6236,2852,0,0.49,99998,Small Urban,0
195760480,14,6819977,Urban Code,URBAN-CODE,Urban_Code,6764,2895,0,4.25,72559,Provo-Orem,0
195760481,14,6819978,Urban Code,URBAN-CODE,Urban_Code,1937,2896,0,2.371,72559,Provo-Orem,0
195760482,14,6819979,Urban Code,URBAN-CODE,Urban_Code,1938,2897,0,3.572,72559,Provo-Orem,0
195760084,14,6819884,Urban Code,URBAN-CODE,Urban_Code,5579,2763,0,25.049,99999,Rurall,0
195760086,14,6819890,Urban Code,URBAN-CODE,Urban_Code,2326,2774,0,10.1,99999,Rurall,0
195760087,14,6819891,Urban Code,URBAN-CODE,Urban_Code,1914,2776,0,12.551,99999,Rurall,0
195760116,14,6819767,Urban Code,URBAN-CODE,Urban_Code,5612,2289,0,2,78499,Salt Lake City,0
195760117,14,6819768,Urban Code,URBAN-CODE,Urban_Code,1825,2290,0,10.761,78499,Salt Lake City,0
195760269,14,6818571,Urban Code,URBAN-CODE,Urban_Code,1881,2534,0,2.023,99998,Small Urban,0
195760270,14,6818572,Urban Code,URBAN-CODE,Urban_Code,5977,2535,0,0.414,99998,Small Urban,0
195760271,14,6818573,Urban Code,URBAN-CODE,Urban_Code,5977,2535,0.414,0.671,99999,Rurall,0
195760272,14,6818574,Urban Code,URBAN-CODE,Urban_Code,1882,2536,6.476,7.601,99998,Small Urban,0
195760273,14,6818575,Urban Code,URBAN-CODE,Urban_Code,1882,2536,0,6.476,99999,Rurall,0
195760274,14,6818576,Urban Code,URBAN-CODE,Urban_Code,6684,2537,0,0.723,99999,Rurall,0
195760059,14,6819590,Urban Code,URBAN-CODE,Urban_Code,1737,1948,0,10.729,99999,Rurall,0
195760061,14,6819592,Urban Code,URBAN-CODE,Urban_Code,2496,1952,0,5.55,99999,Rurall,0
195760062,14,6819593,Urban Code,URBAN-CODE,Urban_Code,2550,1953,0,3,99999,Rurall,0
195760063,14,6819594,Urban Code,URBAN-CODE,Urban_Code,1738,1954,0,2.001,99999,Rurall,0
195760064,14,6819595,Urban Code,URBAN-CODE,Urban_Code,2497,1956,0,3,99999,Rurall,0
195760065,14,6819596,Urban Code,URBAN-CODE,Urban_Code,1739,1958,0,35.789,99999,Rurall,0
195760066,14,6819597,Urban Code,URBAN-CODE,Urban_Code,2239,1970,0,3.9,99999,Rurall,0
195760206,14,6819867,Urban Code,URBAN-CODE,Urban_Code,1908,2728,0,25.089,99999,Rurall,0
195760088,14,6819893,Urban Code,URBAN-CODE,Urban_Code,2328,2780,0,10.5,99999,Rurall,0
195760089,14,6819894,Urban Code,URBAN-CODE,Urban_Code,5577,2781,0,7.892,99999,Rurall,0
195760238,14,6819914,Urban Code,URBAN-CODE,Urban_Code,1922,2806,0,2.397,99999,Rurall,0
195760239,14,6819915,Urban Code,URBAN-CODE,Urban_Code,2334,2808,0,1.2,99998,Small Urban,0
195760240,14,6819916,Urban Code,URBAN-CODE,Urban_Code,2335,2810,0,4.8,99999,Rurall,0
195760241,14,6819918,Urban Code,URBAN-CODE,Urban_Code,1923,2822,0,1.268,72559,Provo-Orem,0
195760275,14,6818577,Urban Code,URBAN-CODE,Urban_Code,6047,2538,0,2.85,99999,Rurall,0
195760276,14,6818579,Urban Code,URBAN-CODE,Urban_Code,6049,2542,0,2.1,99999,Rurall,0
195760277,14,6818580,Urban Code,URBAN-CODE,Urban_Code,5973,2544,0,0.953,99999,Rurall,0
195760278,14,6818581,Urban Code,URBAN-CODE,Urban_Code,6050,2546,0,3.13,99999,Rurall,0
195760382,14,6818954,Urban Code,URBAN-CODE,Urban_Code,364,0285,0,0.333,64945,Ogden - Layton,0
195760384,14,6819257,Urban Code,URBAN-CODE,Urban_Code,1639,1312,0,3.113,99999,Rurall,0
195760385,14,6819258,Urban Code,URBAN-CODE,Urban_Code,2437,1314,1.663,2.395,99998,Small Urban,0
195760386,14,6819259,Urban Code,URBAN-CODE,Urban_Code,2437,1314,0,1.663,99999,Rurall,0
195760208,14,6819869,Urban Code,URBAN-CODE,Urban_Code,2317,2732,0,2.05,99999,Rurall,0
195760209,14,6819870,Urban Code,URBAN-CODE,Urban_Code,1909,2734,0,11.941,99999,Rurall,0
195760210,14,6818613,Urban Code,URBAN-CODE,Urban_Code,2372,2592,0,4.35,99999,Rurall,0
195760211,14,6818614,Urban Code,URBAN-CODE,Urban_Code,5990,2593,0,0.452,99998,Small Urban,0
195760323,14,6819286,Urban Code,URBAN-CODE,Urban_Code,2442,1346,0,0.76,99999,Rurall,0
195760324,14,6819287,Urban Code,URBAN-CODE,Urban_Code,5586,1347,0,0.12,99998,Small Urban,0
195760242,14,6819919,Urban Code,URBAN-CODE,Urban_Code,1923,2822,1.268,11.35,99999,Rurall,0
195760243,14,6819921,Urban Code,URBAN-CODE,Urban_Code,6309,2825,0,1.922,72559,Provo-Orem,0
195760350,14,6818922,Urban Code,URBAN-CODE,Urban_Code,1405,0121,0,3.027,99998,Small Urban,0
195760351,14,6818923,Urban Code,URBAN-CODE,Urban_Code,1405,0121,35.758,40.293,99998,Small Urban,0
195760352,14,6818924,Urban Code,URBAN-CODE,Urban_Code,252,0232,0,2.401,64945,Ogden - Layton,0
195760353,14,6818925,Urban Code,URBAN-CODE,Urban_Code,424,0235,0,3.202,64945,Ogden - Layton,0
195760354,14,6818926,Urban Code,URBAN-CODE,Urban_Code,425,0240,0,1.217,99999,Rurall,0
195760355,14,6818927,Urban Code,URBAN-CODE,Urban_Code,426,0241,0,0.415,72559,Provo-Orem,0
195760356,14,6818928,Urban Code,URBAN-CODE,Urban_Code,254,0243,0,1.397,99999,Rurall,0
195760357,14,6818932,Urban Code,URBAN-CODE,Urban_Code,360,0256,0,5.595,99999,Rurall,0
195760387,14,6819263,Urban Code,URBAN-CODE,Urban_Code,2440,1322,0,2.982,99998,Small Urban,0
195760025,14,6819645,Urban Code,URBAN-CODE,Urban_Code,6076,2072,0,1.835,78499,Salt Lake City,0
195760026,14,6819648,Urban Code,URBAN-CODE,Urban_Code,1760,2078,0,3.311,78499,Salt Lake City,0
195760027,14,6819646,Urban Code,URBAN-CODE,Urban_Code,1758,2074,0,5.598,78499,Salt Lake City,0
195760325,14,6819288,Urban Code,URBAN-CODE,Urban_Code,1649,1348,0,1.112,99998,Small Urban,0
195760326,14,6819291,Urban Code,URBAN-CODE,Urban_Code,1650,1364,0,24.202,99999,Rurall,0
195760327,14,6819292,Urban Code,URBAN-CODE,Urban_Code,2313,1366,0,2.5,99999,Rurall,0
195760328,14,6819293,Urban Code,URBAN-CODE,Urban_Code,2314,1368,0,5,99999,Rurall,0
